θανόντα	qnh/skw	none-found	v-papann-
θανόντα	qnh/skw	none-found	v-papanv-
θανόντα	qnh/skw	none-found	v-papana-
θανόντα	qnh/skw	none-found	v-sapama-
θανόντας	qnh/skw	none-found	v-papama-
θανόντες	qnh/skw	none-found	v-papamn-
θανόντες	qnh/skw	none-found	v-papamv-
θανόντι	qnh/skw	none-found	v-sapamd-
θανόντι	qnh/skw	none-found	v-sapand-
θανόντος	qnh/skw	none-found	v-sapamg-
θανόντος	qnh/skw	none-found	v-sapang-
θανόντων	qnh/skw	none-found	v-papamg-
θανόντων	qnh/skw	none-found	v-papang-
θανόντων	qnh/skw	none-found	v3pama---
θανόντ’	qnh/skw	none-found	v-papann-
θανόντ’	qnh/skw	none-found	v-papanv-
θανόντ’	qnh/skw	none-found	v-papana-
θανόντ’	qnh/skw	none-found	v-sapama-
θανόντ’	qnh/skw	none-found	v-sapamd-
θανόντ’	qnh/skw	none-found	v-sapand-
θανόντ’	qnh/skw	none-found	v-dapamn-
θανόντ’	qnh/skw	none-found	v-dapamv-
θανόντ’	qnh/skw	none-found	v-dapama-
θανόντ’	qnh/skw	none-found	v-dapann-
θανόντ’	qnh/skw	none-found	v-dapanv-
θανόντ’	qnh/skw	none-found	v-dapana-
θανών	qnh/skw	none-found	v-sapamn-
θανῇ	qnh/skw	none-found	v2sfim---
θνῄσκειν	qnh/skw	none-found	v--pna---
θνῄσκω	qnh/skw	none-found	v1spsa---
θνῄσκω	qnh/skw	none-found	v1spia---
θνῇσχ’	qnh/skw	none-found	v2spma---
θνῇσχ’	qnh/skw	none-found	v3siia---
θάνοιμ’	qnh/skw	none-found	v1saoa---
θάνω	qnh/skw	none-found	v1sasa---
θάνωσι	qnh/skw	none-found	v3pasa---
θάνῃς	qnh/skw	none-found	v2sasa---
θῶμεν	qa/zw	none-found	v1pfia---
κακῶν	kaka/zw	none-found	v-sfpamv-
κακῶν	kaka/zw	none-found	v-sfpann-
κακῶν	kaka/zw	none-found	v-sfpanv-
κακῶν	kaka/zw	none-found	v-sfpana-
κακῶν	kaka/zw	none-found	v-sfpamn-
κατθανεῖν	kataqnh/skw	none-found	v--ana---
κατθανουμένη	kataqnh/skw	none-found	v-sfpmfn-
κατθανουμένη	kataqnh/skw	none-found	v-sfpmfv-
κατθανοῦσαν	kataqnh/skw	none-found	v-sapafa-
κατθανόντος	kataqnh/skw	none-found	v-sapamg-
κατθανόντος	kataqnh/skw	none-found	v-sapang-
κατθανών	kataqnh/skw	none-found	v-sapamn-
κατθάνοι	kataqnh/skw	none-found	v3saoa---
καίτοι	kai/toi	none-found	g--------
κοὔθ’	ou)/ti	none-found	d--------
κἀτόλμησ’	a)tolma/w	none-found	v1saia---
κἀτόλμησ’	a)tolma/w	none-found	v3spia---
κἀτόλμησ’	a)tolma/w	none-found	v2siie---
κἀτόλμησ’	a)tolma/w	none-found	v2spme---
κἀτόλμησ’	a)tolma/w	none-found	v2slie---
κἀτόλμησ’	a)tolma/w	none-found	v2srme---
κἀτόλμησ’	a)tolma/w	none-found	v3saia---
κἀτόλμησ’	a)tolma/w	none-found	v2spie---
κἀτόλμησ’	a)tolma/w	none-found	v2srie---
κἀτόλμησ’	a)tolma/w	none-found	v2samm---
κάτω	kato/w	none-found	v2spma---
κάτω	kato/w	none-found	v3siia---
κάτωθεν	kato/w	none-found	v3paip---
κέρτομός	kerto/mios	none-found	n-s---mn-
κέρτομός	kerto/mios	none-found	n-s---fn-
κίσσινον	ki/ssinon	none-found	n-s---nn-
κίσσινον	ki/ssinon	none-found	n-s---nv-
κίσσινον	ki/ssinon	none-found	n-s---na-
λίσσεται	li/zw	none-found	v3sasm---
λίσσεται	li/zw	none-found	v3sfim---
μεθίστη	meqista/w	none-found	v2spma---
μεθίστη	meqista/w	none-found	v2spma---
μορφῆς	morfa/w	none-found	v2spia---
μορφῆς	morfa/w	none-found	v2spia---
μούσας	*mou=sai	none-found	n-p---fa-
μούσας	*mou=sai	none-found	n-s---fg-
μοῦσάν	*mou=sai	none-found	n-s---fa-
μάλιστα	ma/lista	none-found	d--------
μάλιστ’	ma/lista	none-found	d--------
νεανίας	neani/hs	none-found	n-p---ma-
νεανίας	neani/hs	none-found	n-s---mn-
νεανίου	neani/hs	none-found	n-s---mg-
νοσφιεῖς	nosfi/zomai	none-found	v2sfia---
οἰκτίροντες	oi)ktei/rw	none-found	v-pppamn-
οἰκτίροντες	oi)ktei/rw	none-found	v-pppamv-
οἰκτῖραι	oi)ktei/rw	none-found	v--ana---
οὔθ’	ou)/ti	none-found	d--------
οὔτι	ou)/ti	none-found	d--------
οὔτ’	ou)/ti	none-found	d--------
πανύστατον	panu/staton	none-found	d--------
πανύστατόν	panu/staton	none-found	d--------
πεπρωμένη	po/rw	none-found	v-srpefn-
πεπρωμένη	po/rw	none-found	v-srpefv-
πεπρωμένην	po/rw	none-found	v-srpefa-
περινίσσεται	perini/ssomai	none-found	v3spie---
πιθοῦ	piqe/w	none-found	v2spme---
πιέζει	pieze/w	none-found	v2spma---
πιέζει	pieze/w	none-found	v3siia---
πλημμυρίδι	plhmmuri/s	none-found	n-s---fd-
προθανεῖν	proqnh/skw	none-found	v--ana---
προθανοῦσα	proqnh/skw	none-found	v-sapafn-
προθανοῦσα	proqnh/skw	none-found	v-sapafv-
προθνῄσκειν	proqnh/skw	none-found	v--pna---
προθνῄσκοντες	proqnh/skw	none-found	v-pppamn-
προθνῄσκοντες	proqnh/skw	none-found	v-pppamv-
προθνῄσκων	proqnh/skw	none-found	v-sppamn-
προσέζευξαι	proszeu/gnumai	none-found	v2srie---
προύθανε	proqnh/skw	none-found	v3saia---
προύθανεν	proqnh/skw	none-found	v3saia---
προύθαν’	proqnh/skw	none-found	v3saia---
πέπρωται	po/rw	none-found	v3srie---
πόρον	po/rw	none-found	v3paia---
πόρον	po/rw	none-found	v1saia---
σοῖς	se/w	none-found	v2spoa---
σοῖσι	se/w	none-found	v-pppamd-
σοῖσι	se/w	none-found	v-pppand-
σοῖσιν	se/w	none-found	v-pppamd-
σοῖσιν	se/w	none-found	v-pppand-
σοῦ	se/w	none-found	v2spme---
σοῦ	se/w	none-found	v2siie---
σχεῖν	sxa/w	none-found	v--pna---
σάν	sa/n	none-found	x--------
σέβειν	se/bw	none-found	v--pna---
σύνηθες	su/n-h)qe/w	none-found	v2siia---
σώσασ’	sw/zw	none-found	v-sapafn-
σώσασ’	sw/zw	none-found	v-sapafv-
σώσασ’	sw/zw	none-found	v-papamd-
σώσασ’	sw/zw	none-found	v-papand-
σώσασ’	sw/zw	none-found	v-papafn-
σώσασ’	sw/zw	none-found	v-papafv-
σῆς	se/w	none-found	v2spia---
σῆς	se/w	none-found	v2siia---
σῇ	se/w	none-found	v2spse---
σῇ	se/w	none-found	v2spie---
σῇ	se/w	none-found	v3spsa---
σῴζειν	sw/zw	none-found	v--pna---
σῴζεσθαι	sw/zw	none-found	v--pne---
σῴζοι	sw/zw	none-found	v3spoa---
σῶν	se/w	none-found	v-sppamn-
σῶσαι	sw/zw	none-found	v2samm---
σῶσαι	sw/zw	none-found	v--ana---
σῷζέ	sw/zw	none-found	v2spma---
σῷζέ	sw/zw	none-found	v3siia---
σῷσον	sw/zw	none-found	v2sama---
τεθνᾶσιν	qnh/skw	none-found	v3pria---
τέθνηκα	qnh/skw	none-found	v1sria---
τέθνηκεν	qnh/skw	none-found	v3sria---
τέθνηκεν	qnh/skw	none-found	v3plia---
τέθνηχ’	qnh/skw	none-found	v1sria---
τέθνηχ’	qnh/skw	none-found	v2srma---
τέθνηχ’	qnh/skw	none-found	v3sria---
τῇδε	th=|de	none-found	d--------
τῇδ’	th=|de	none-found	d--------
φθίνει	fqine/w	none-found	v2spma---
φθίνει	fqine/w	none-found	v3siia---
φύσας	fu/sas	none-found	v-sapamn-
φύσας	fu/sas	none-found	v-sapamv-
χολωθείς	xolo/omai	none-found	v-sapemn-
χολωθείς	xolo/omai	none-found	v-sapemv-
ἀπεχθήσῃ	a)po/-e)/ssomai	none-found	v2sfie---
ἀπεχθήσῃ	a)po/-e)xqe/w	none-found	v2sasm---
ἀπεχθήσῃ	a)po/-e)xqe/w	none-found	v3sasa---
ἀπεχθήσῃ	a)po/-e)xqe/w	none-found	v2sfim---
ἀπόμνησαι	a)pomimnh/skomai	none-found	v2samm---
ἀφιγμένον	a)fi/zw	none-found	v-srpema-
ἀφιγμένον	a)fi/zw	none-found	v-srpenn-
ἀφιγμένον	a)fi/zw	none-found	v-srpenv-
ἀφιγμένον	a)fi/zw	none-found	v-srpena-
ἄκλαυτος	a)/klaustos	none-found	n-s---mn-
ἄκλαυτος	a)/klaustos	none-found	n-s---fn-
ἄκοιτιν	a)/koitis	none-found	n-s---fa-
ἄλλου	a)/llou	none-found	d--------
ἄρσην	a)/rshs	none-found	n-s---ma-
Ἀλκμήνη	*)alkmh/nh	none-found	n-s---fn-
Ἀλκμήνη	*)alkmh/nh	none-found	n-s---fv-
Ἀλκμήνης	*)alkmh/nh	none-found	n-s---fg-
Ἀλκήστιδι	*)/alkhstis	none-found	n-s---fd-
Ἀμμωνιάδας	*)ammwnia/s	none-found	n-p---fa-
Ἀσκληπιάδαις	*)asklhpia/dai	none-found	n-p---md-
Ἀσκληπιάδαις	*)asklhpia/dhs	none-found	n-p---md-
Ἀχεροντίαν	*)axero/ntios	none-found	a-s---fa-
Ἄδμηθ’	*)admh/th	none-found	n-p---fn-
Ἄδμηθ’	*)admh/th	none-found	n-p---fv-
Ἄδμητ’	*)admh/th	none-found	n-p---fn-
Ἄδμητ’	*)admh/th	none-found	n-p---fv-
Ἄλκηστιν	*)/alkhstis	none-found	n-s---fa-
Ἄλκηστις	*)/alkhstis	none-found	n-s---fn-
Ἄρεος	*)/areus	none-found	n-s---mg-
ἐρεῖ	e)ra/omai	none-found	v2spie---
ἐρεῖ	e)re/omai	none-found	v2spie---
ἔγημεν	e)/ssomai	none-found	v1paie---
ἔθανε	qnh/skw	none-found	v3saia---
ἔθ’	e)/tai	none-found	n-p---mn-
ἔθ’	e)/tai	none-found	n-p---mv-
ἔξω	e)/ssomai	none-found	v2saie---
ἔραμαι	e)ra/omai	none-found	v1spie---
ἔργον	e)/rgnumi	none-found	v-sppamv-
ἔργον	e)/rgnumi	none-found	v-sppann-
ἔργον	e)/rgnumi	none-found	v-sppanv-
ἔργον	e)/rgnumi	none-found	v-sppana-
ἔσωσας	sw/zw	none-found	v2saia---
ἔσῳζον	sw/zw	none-found	v3piia---
ἔσῳζον	sw/zw	none-found	v1siia---
Ἠλεκτρύωνος	*)hlektru/wn	none-found	n-s---mg-
Ἰδοῦ	i)de/w	none-found	v2siie---
Ἰδοῦ	i)de/w	none-found	v2spme---
Ἰδοῦ	i)de/w	none-found	v2siie---
Ἰωλκοῦ	*)iwlko/s	none-found	n-s---mg-
ὀπαδῶν	o)pade/w	none-found	v-sppamn-
ὑπερθανεῖν	u(perqnh/skw	none-found	v--ana---
ὑπερθνῄσκειν	u(perqnh/skw	none-found	v--pna---
ὠνήμεθα	o)ne/omai	none-found	v1plie---
ὠνήμεθα	o)ne/omai	none-found	v1prie---
ὠνήμεθα	o)ne/omai	none-found	v1plie---
ᾅδην	a(/|dhs	none-found	n-s---ma-
