σῳζόντων	sw/zw	none-found	v-pppamg-
σῳζόντων	sw/zw	none-found	v-pppang-
σῳζόντων	sw/zw	none-found	v3ppma---
σῴζειν	sw/zw	none-found	v--pna---
σῴζομαι	sw/zw	none-found	v1spie---
σῶν	se/w	none-found	v-sppamn-
ταύτῃ	tau/th|	none-found	d--------
τεθνηκέναι	qnh/skw	none-found	v--rna---
τεθνηκότας	qnh/skw	none-found	v-prpama-
τεθνηκότος	qnh/skw	none-found	v-srpamg-
τεθνηκότος	qnh/skw	none-found	v-srpang-
τεθνᾶσιν	qnh/skw	none-found	v3pria---
τοὔργον	e)/rgnumi	none-found	v-sppamv-
τοὔργον	e)/rgnumi	none-found	v-sppann-
τοὔργον	e)/rgnumi	none-found	v-sppanv-
τοὔργον	e)/rgnumi	none-found	v-sppana-
τροφῆς	trofe/w	none-found	v2spia---
τέθνηκεν	qnh/skw	none-found	v3sria---
τέθνηκεν	qnh/skw	none-found	v3plia---
τῇδε	th=|de	none-found	d--------
τῇδέ	th=|de	none-found	d--------
φθίνει	fqine/w	none-found	v2spma---
φθίνει	fqine/w	none-found	v3siia---
φθίνεις	fqine/w	none-found	v2siia---
φύσαντά	fu/sas	none-found	v-papann-
φύσαντά	fu/sas	none-found	v-papanv-
φύσαντά	fu/sas	none-found	v-papana-
φύσαντά	fu/sas	none-found	v-sapama-
ἀνερρήγνυ	a)narrh/gnumi	none-found	v3siia---
ἀπελωβήθη	a)polwba/omai	none-found	v3saie---
ἀρκτέον	a)rkte/os	none-found	n-s---ma-
ἀρκτέον	a)rkte/os	none-found	n-s---fa-
ἀρκτέον	a)rkte/os	none-found	n-s---nn-
ἀρκτέον	a)rkte/os	none-found	n-s---nv-
ἀρκτέον	a)rkte/os	none-found	n-s---na-
ἀρνείου	a)rnei=on	none-found	n-s---ng-
ἄλγιστον	a)/lgistos	none-found	a-s---ma-
ἄλγιστον	a)/lgistos	none-found	a-s---nn-
ἄλγιστον	a)/lgistos	none-found	a-s---nv-
ἄλγιστον	a)/lgistos	none-found	a-s---na-
ἄλλου	a)/llou	none-found	d--------
Ἀλκμήνης	*)alkmh/nh	none-found	n-s---fg-
Ἀτρέα	*)atreu/s	none-found	n-s---ma-
Ἄρει	*)/areus	none-found	n-s---md-
Ἄρει	*)/areus	none-found	n-s---md-
Ἄρει	a)re/m	none-found	n-s---fv-
Ἄρει	a)re/m	none-found	n-s---fd-
Ἄρη	*)/areus	none-found	n-s---ma-
ἐδωρήθη	dwre/omai	none-found	v3saie---
ἐκνεμεῖ	e)kne/momai	none-found	v2sfim---
ἐκνεμεῖ	e)kne/momai	none-found	v3sfia---
ἐπεντύνοντ’	e)pentu/nw	none-found	v-pppann-
ἐπεντύνοντ’	e)pentu/nw	none-found	v-pppanv-
ἐπεντύνοντ’	e)pentu/nw	none-found	v-pppana-
ἐπεντύνοντ’	e)pentu/nw	none-found	v-sppama-
ἐπεντύνοντ’	e)pentu/nw	none-found	v-sppamd-
ἐπεντύνοντ’	e)pentu/nw	none-found	v-sppand-
ἐπεντύνοντ’	e)pentu/nw	none-found	v3ppia---
ἐπεντύνοντ’	e)pentu/nw	none-found	v-dppamn-
ἐπεντύνοντ’	e)pentu/nw	none-found	v-dppamv-
ἐπεντύνοντ’	e)pentu/nw	none-found	v-dppama-
ἐπεντύνοντ’	e)pentu/nw	none-found	v-dppann-
ἐπεντύνοντ’	e)pentu/nw	none-found	v-dppanv-
ἐπεντύνοντ’	e)pentu/nw	none-found	v-dppana-
ἐπεντύνοντ’	e)pentu/nw	none-found	v3ppie---
ἐπεντύνοντ’	e)pentu/nw	none-found	v3piie---
ἐπισχών	e)pw/xato	none-found	v-sapamn-
ἐπέσχε	e)pw/xato	none-found	v3saia---
ἐπᾴξας	e)pa/|ssw	none-found	v-sapamn-
ἐπᾴξας	e)pa/|ssw	none-found	v-sapamv-
ἐρεῖ	e)ra/omai	none-found	v2spie---
ἐρεῖ	e)re/omai	none-found	v2spie---
ἐρᾷ	e)ra/omai	none-found	v2spse---
ἐρᾷ	e)ra/omai	none-found	v2spie---
ἐσχάτην	sxa/w	none-found	v3diia---
ἐτέων	e)/tai	none-found	n-p---mg-
ἐτῶν	e)/tai	none-found	n-p---mg-
ἐχθρῶν	e)/xqrh	none-found	n-p---fg-
ἐχθίω	e)/ssomai	none-found	v1sase---
ἔθ’	e)/tai	none-found	n-p---mn-
ἔθ’	e)/tai	none-found	n-p---mv-
ἔξεσθ’	e)/ssomai	none-found	v2pfie---
ἔξεσθ’	e)/ssomai	none-found	v--fne---
ἔξω	e)/ssomai	none-found	v2saie---
ἔργον	e)/rgnumi	none-found	v-sppamv-
ἔργον	e)/rgnumi	none-found	v-sppann-
ἔργον	e)/rgnumi	none-found	v-sppanv-
ἔργον	e)/rgnumi	none-found	v-sppana-
ἔργου	e)/rgnumi	none-found	v2siie---
ἔσει	se/w	none-found	v3siia---
ἔχθρας	e)/xqrh	none-found	n-p---fa-
ἔχθρας	e)/xqrh	none-found	n-s---fg-
Ἐρεχθειδῶν	*)erexqei/dhs	none-found	n-p---mg-
Ἐρεχθειδῶν	*)erexqei=dai	none-found	n-p---mg-
ἡδονάς	h(dona/	none-found	n-p---fa-
ἡδονῆς	h(dona/	none-found	n-s---fg-
ἰδεῖν	i)de/w	none-found	v--pna---
ἰδοῦσιν	i)de/w	none-found	v-pppamd-
ἰδοῦσιν	i)de/w	none-found	v-pppand-
ἰδοῦσιν	i)de/w	none-found	v3ppia---
ἱδρυτέον	i(drute/os	none-found	n-s---ma-
ἱδρυτέον	i(drute/os	none-found	n-s---fa-
ἱδρυτέον	i(drute/os	none-found	n-s---nn-
ἱδρυτέον	i(drute/os	none-found	n-s---nv-
ἱδρυτέον	i(drute/os	none-found	n-s---na-
ἱεράς	i(erai/	none-found	n-p---fa-
ἴδητ’	i)de/w	none-found	v3slie---
ἴδητ’	i)de/w	none-found	v3srie---
ὀλεθρίαν	o)leqri/a	none-found	n-s---fa-
ὀλέθρι’	o)leqri/a	none-found	n-p---fn-
ὀλέθρι’	o)leqri/a	none-found	n-p---fv-
ὁμευνέτιν	o(meune/tis	none-found	n-s---fa-
ὅλων	o(/loc	none-found	a-p---fg-
ὅλων	o(/loc	none-found	a-p---mg-
ὅλων	o(/loc	none-found	a-p---ng-
ὑπεικτέον	u(peikte/os	none-found	n-s---ma-
ὑπεικτέον	u(peikte/os	none-found	n-s---fa-
ὑπεικτέον	u(peikte/os	none-found	n-s---nn-
ὑπεικτέον	u(peikte/os	none-found	n-s---nv-
ὑπεικτέον	u(peikte/os	none-found	n-s---na-
ᾐκίζεθ’	ai)ki/zomai	none-found	v3siie---
ᾐνιξάμην	ai)ni/zw	none-found	v1saim---
’ξω	e)/ssomai	none-found	v2saie---
