εὔχρων	eu)/xrous	none-found	n-p---mg-
εὔχρων	eu)/xrous	none-found	n-p---fg-
εὔχρων	eu)/xrous	none-found	n-p---ng-
θάσσεις	qa/zw	none-found	v2sasa---
θάσσεις	qa/zw	none-found	v2sfia---
κακῶν	kaka/zw	none-found	v-sfpamv-
κακῶν	kaka/zw	none-found	v-sfpann-
κακῶν	kaka/zw	none-found	v-sfpanv-
κακῶν	kaka/zw	none-found	v-sfpana-
κακῶν	kaka/zw	none-found	v-sfpamn-
καίτοι	kai/toi	none-found	g--------
κάλλιστα	ka/llista	none-found	d--------
κάτω	kato/w	none-found	v2spma---
κάτω	kato/w	none-found	v3siia---
λαχανοπωλητρίας	laxanopwlh/tria	none-found	n-p---fa-
λαχανοπωλητρίας	laxanopwlh/tria	none-found	n-s---fg-
μάλισθ’	ma/lista	none-found	d--------
μάλιστ’	ma/lista	none-found	d--------
ξυζωσαμένας	su/n-zw/nnumi	none-found	v-papmfa-
ξυζωσαμένας	su/n-zw/nnumi	none-found	v-sapmfg-
οἰκτίρω	oi)ktei/rw	none-found	v1spsa---
οἰκτίρω	oi)ktei/rw	none-found	v1spia---
οἰκτίρω	oi)ktei/rw	none-found	v1sasa---
οἰκτίρω	oi)ktei/rw	none-found	v2saim---
οἰνοπότιδας	oi)no/potis	none-found	n-p---fa-
οὑτωσί	ou(twsi/	none-found	d--------
οὔθ’	ou)/ti	none-found	d--------
οὔτ’	ou)/ti	none-found	d--------
παιδίου	pai/dios	none-found	n-s---mg-
πλατῶν	pla/ths	none-found	n-p---mg-
πλάται	pla/ths	none-found	n-p---mn-
πλάται	pla/ths	none-found	n-p---mv-
πλάται	pla/ths	none-found	n-s---md-
πλάτας	pla/ths	none-found	n-p---ma-
πλάτας	pla/ths	none-found	n-s---mn-
πάτρα	pa/trh	none-found	n-d---fn-
πάτρα	pa/trh	none-found	n-d---fv-
πάτρα	pa/trh	none-found	n-d---fa-
πάτρα	pa/trh	none-found	n-s---fn-
πάτρα	pa/trh	none-found	n-s---fv-
πόρον	po/rw	none-found	v3paia---
πόρον	po/rw	none-found	v1saia---
σοῦ	se/w	none-found	v2spme---
σοῦ	se/w	none-found	v2siie---
συμμεῖξαι	summi/gnumi	none-found	v--ana---
σύζωσον	su/n-zw/nnumi	none-found	v2sama---
σώσεις	sw/zw	none-found	v2sasa---
σώσεις	sw/zw	none-found	v2sfia---
σώσων	sw/zw	none-found	v-sfpamn-
σῆς	se/w	none-found	v2spia---
σῆς	se/w	none-found	v2siia---
σῴζειν	sw/zw	none-found	v--pna---
σῶμ’	se/w	none-found	v1spsa---
σῶμ’	se/w	none-found	v1spse---
σῶν	se/w	none-found	v-sppamn-
ταὐτῷ	tau)ta/zw	none-found	v3sfoa---
ταύτῃ	tau/th|	none-found	d--------
τηλικοῦτος	thlikou=tos	none-found	n-s---mn-
τηλικοῦτος	thlikou=tos	none-found	n-s---fn-
τηλικοῦτος	thlikou=tos	none-found	n-s---mn-
τάχιστα	ta/xistos	none-found	a-p---nn-
τάχιστα	ta/xistos	none-found	a-p---nv-
τάχιστα	ta/xistos	none-found	a-p---na-
τάχιστά	ta/xistos	none-found	a-p---nn-
τάχιστά	ta/xistos	none-found	a-p---nv-
τάχιστά	ta/xistos	none-found	a-p---na-
τάχιστ’	ta/xistos	none-found	a-p---nn-
τάχιστ’	ta/xistos	none-found	a-p---nv-
τάχιστ’	ta/xistos	none-found	a-p---na-
τάχιστ’	ta/xistos	none-found	a-s---mv-
τάχιστ’	ta/xistos	none-found	a-p---fn-
τάχιστ’	ta/xistos	none-found	a-p---fv-
τέθνηκε	qnh/skw	none-found	v2srma---
τέθνηκε	qnh/skw	none-found	v3sria---
τῇδε	th=|de	none-found	d--------
χαριεῖ	xari/zomai	none-found	v2sfie---
χαριοῦμαι	xari/zomai	none-found	v1sfie---
χαρίσωμαι	xari/zomai	none-found	v1sase---
χάρισαι	xari/zomai	none-found	v2same---
ἀνέκτ’	a)na/-ktei/nw	none-found	v3saia---
ἀποθανουμένῳ	a)poqnh/skw	none-found	v-sfpmmd-
ἀποθανουμένῳ	a)poqnh/skw	none-found	v-sfpmnd-
ἀποξυρεῖν	a)pocure/w	none-found	v--pna---
ἀπέθανεν	a)poqnh/skw	none-found	v3saia---
ἀφίγμεθα	a)fi/zw	none-found	v1plie---
ἀφίγμεθα	a)fi/zw	none-found	v1prie---
ἄννηθον	a)/nnhqon	none-found	n-s---nn-
ἄννηθον	a)/nnhqon	none-found	n-s---nv-
ἄννηθον	a)/nnhqon	none-found	n-s---na-
Ἀγάθων	*)aga/qwn	none-found	n-s---mn-
Ἀγάθων	*)aga/qwn	none-found	n-s---mv-
Ἀγάθωνα	*)aga/qwn	none-found	n-s---ma-
Ἀγάθωνά	*)aga/qwn	none-found	n-s---ma-
Ἀνδρομέδα	*)androme/dh	none-found	n-d---fn-
Ἀνδρομέδα	*)androme/dh	none-found	n-d---fv-
Ἀνδρομέδα	*)androme/dh	none-found	n-d---fa-
Ἀνδρομέδα	*)androme/dh	none-found	n-s---fn-
Ἀνδρομέδα	*)androme/dh	none-found	n-s---fv-
Ἀνδρομέδαν	*)androme/dh	none-found	n-s---fa-
Ἀπατουρίων	*)apatou/rios	none-found	a-p---fg-
Ἀπατουρίων	*)apatou/rios	none-found	a-p---mg-
Ἀπατουρίων	*)apatou/rios	none-found	a-p---ng-
Ἀριστομάχην	*)aristoma/xh	none-found	n-s---fa-
Ἀρτεμισία	*)artemisi/h	none-found	n-d---fn-
Ἀρτεμισία	*)artemisi/h	none-found	n-d---fv-
Ἀρτεμισία	*)artemisi/h	none-found	n-d---fa-
Ἀρτεμισία	*)artemisi/h	none-found	n-s---fn-
Ἀρτεμισία	*)artemisi/h	none-found	n-s---fv-
Ἀσιάδος	*)/asias	none-found	n-s---fg-
Ἀσιάδος	*)asia/s	none-found	n-s---fg-
ἐγκαθήμενον	e)n-ka/qhmai	none-found	v-srpmma-
ἐγκαθήμενον	e)n-ka/qhmai	none-found	v-srpmnn-
ἐγκαθήμενον	e)n-ka/qhmai	none-found	v-srpmnv-
ἐγκαθήμενον	e)n-ka/qhmai	none-found	v-srpmna-
ἐγκαθήμενος	e)n-ka/qhmai	none-found	v-srpmmn-
ἐκρεμάσθην	krema/zw	none-found	v3dlie---
ἐκρεμάσθην	krema/zw	none-found	v3paip---
ἐκρεμάσθην	krema/zw	none-found	v1saip---
ἐκρέμασεν	krema/zw	none-found	v3saia---
ἐνταυθοῖ	e)ntauqoi=	none-found	d--------
ἐξυρημένος	cura/w	none-found	v-srpemn-
ἐπηκόω	e)phkoo/w	none-found	v2spma---
ἐπηκόω	e)phkoo/w	none-found	v3siia---
ἐπρίατο	pri/amai	none-found	v3siim---
ἐπέχει	e)pw/xato	none-found	v2spie---
ἐπέχει	e)pw/xato	none-found	v3spia---
ἑπτέτιν	e(pte/tis	none-found	n-s---fa-
ἔθανον	qnh/skw	none-found	v3paia---
ἔθανον	qnh/skw	none-found	v1saia---
ἔθ’	e)/tai	none-found	n-p---mn-
ἔθ’	e)/tai	none-found	n-p---mv-
ἔργον	e)/rgnumi	none-found	v-sppamv-
ἔργον	e)/rgnumi	none-found	v-sppann-
ἔργον	e)/rgnumi	none-found	v-sppanv-
ἔργον	e)/rgnumi	none-found	v-sppana-
ἔργων	e)/rgnumi	none-found	v-sppamn-
ἔσει	se/w	none-found	v3siia---
ἠμφιεσμένην	a)mfi/-a)mfie/nnumi	none-found	v-srpefa-
ἠμφιεσμένον	a)mfi/-a)mfie/nnumi	none-found	v-srpema-
ἠμφιεσμένον	a)mfi/-a)mfie/nnumi	none-found	v-srpenn-
ἠμφιεσμένον	a)mfi/-a)mfie/nnumi	none-found	v-srpenv-
ἠμφιεσμένον	a)mfi/-a)mfie/nnumi	none-found	v-srpena-
ἥττων	h(tta/w	none-found	v3piia---
ἥττων	h(tta/w	none-found	v1siia---
ἥττων	h(tta/w	none-found	v3piia---
ἥττων	h(tta/w	none-found	v1siia---
Ἡρακλέα	*(hra/klea	none-found	n-d---fn-
Ἡρακλέα	*(hra/klea	none-found	n-d---fv-
Ἡρακλέα	*(hra/klea	none-found	n-d---fa-
ἰδεῖν	i)de/w	none-found	v--pna---
ἱεραῖς	i(erai/	none-found	n-p---fd-
ἱερῶν	i(erai/	none-found	n-p---fg-
ἴνα	i)na/w	none-found	v3siia---
ἴνα	i)na/w	none-found	v2spma---
ἴνα	i)na/w	none-found	v3siia---
Ἱπποκράτους	*(ippokra/ths	none-found	n-s---mg-
Ἴβυκος	*)/ibukos	none-found	n-s---mn-
ὀρχησομένη	o)rxe/w	none-found	v-sfpmfn-
ὀρχησομένη	o)rxe/w	none-found	v-sfpmfv-
Ὀλυμπίων	*)olumpi/wn	none-found	n-s---mn-
Ὀλυμπίων	*)olumpi/wn	none-found	n-s---mv-
ὑποτοπῆται	u(potope/omai	none-found	v3spse---
ὑποτοπῆται	u(potope/omai	none-found	v3spie---
ὑποῖξαι	u(po/-i(kne/omai	none-found	v2srie---
ὑποῖξαι	u(po/-oi)/gw	none-found	v--ana---
Ὑπερβόλου	*(upe/rbolos	none-found	n-s---mg-
ᾤκτιρας	oi)ktei/rw	none-found	v2saia---
